Date,BTG Pactual,Itau,Renner,Magalu,Petrobras,Taesa,Vale,Weg,IBOVESPA
2020-01-23,17.066875457763672,21.249923706054688,41.13550567626953,121.96788024902344,8.517060279846191,17.611461639404297,30.78923225402832,17.507564544677734,119528.0
2020-01-24,17.014633178710938,21.08978271484375,40.66244888305664,121.04094696044922,8.416521072387695,17.496463775634766,29.84613609313965,18.293527603149414,118376.0
2020-01-27,16.33108901977539,20.633981704711914,39.790672302246094,115.9751205444336,8.051709175109863,17.33217430114746,28.02097511291504,18.090415954589844,114482.0
2020-01-28,16.374624252319336,20.62782096862793,40.324546813964844,122.8517074584961,8.272894859313965,17.447175979614258,28.40375518798828,18.54962730407715,116479.0
2020-01-29,16.415987014770508,20.307537078857422,40.547550201416016,123.4984130859375,8.287257194519043,17.414321899414062,28.154115676879883,18.717424392700195,115385.0
2020-01-30,16.08074378967285,20.603195190429688,40.00693130493164,121.7954330444336,8.313108444213867,17.113128662109375,28.5701847076416,18.090415954589844,115528.0
2020-01-31,16.16781997680664,20.215147018432617,38.82429504394531,120.28646087646484,8.172354698181152,17.04741668701172,27.88783073425293,17.40159034729004,113761.0
2020-02-03,16.431224822998047,20.273691177368164,39.047306060791016,121.860107421875,8.094797134399414,17.107650756835938,28.242881774902344,17.95795249938965,114629.0
2020-02-04,16.324552536010742,20.43389892578125,38.45261001586914,124.29600524902344,8.224061012268066,17.096702575683594,28.99735450744629,17.891719818115234,115557.0
2020-02-05,17.071231842041016,20.55714988708496,38.655338287353516,123.51997375488281,8.155118942260742,17.124082565307617,29.396780014038086,18.267038345336914,116028.0
2020-02-06,16.981975555419922,20.507854461669922,37.317256927490234,120.35111999511719,8.382050514221191,16.915987014770508,29.557659149169922,18.916126251220703,115190.0
2020-02-07,16.768644332885742,20.772829055786133,37.553802490234375,116.90206146240234,8.310237884521484,16.718841552734375,28.903038024902344,18.14781951904297,113770.0
2020-02-10,16.000194549560547,21.124067306518555,37.14155960083008,112.91407012939453,8.367687225341797,16.335514068603516,27.84345054626465,18.337684631347656,112570.0
2020-02-11,16.596668243408203,21.610885620117188,38.17552947998047,116.98828125,8.46822452545166,16.811941146850586,28.875303268432617,19.008848190307617,115371.0
2020-02-12,17.173545837402344,21.524620056152344,38.283653259277344,120.5882568359375,8.654939651489258,17.189796447753906,29.441158294677734,19.67559051513672,116674.0
2020-02-13,17.770015716552734,21.191858291625977,38.72968292236328,122.9810562133789,8.537166595458984,17.069320678710938,28.92522621154785,20.12156105041504,115662.0
2020-02-14,16.84265899658203,20.834457397460938,38.148502349853516,121.42896270751953,8.450989723205566,16.992652893066406,28.292804718017578,20.12156105041504,114381.0
2020-02-17,16.801294326782227,20.643415451049805,38.655338287353516,126.86125183105469,8.433753967285156,17.244558334350586,29.629779815673828,20.214284896850586,115309.0
2020-02-18,16.235305786132812,20.729692459106445,38.4188117980957,125.50318908691406,8.545783996582031,17.063840866088867,29.291379928588867,19.737401962280273,114977.0
2020-02-19,15.96754264831543,21.025468826293945,38.189048767089844,124.72714233398438,8.775586128234863,17.233606338500977,29.296926498413086,21.556602478027344,116518.0
2020-02-20,16.04373550415039,20.951534271240234,37.526771545410156,121.88166046142578,8.594616889953613,16.78455924987793,28.958524703979492,20.969341278076172,114586.0
2020-02-21,15.67801570892334,20.752582550048828,37.844398498535156,121.6876449584961,8.370558738708496,16.839319229125977,27.810165405273438,21.989320755004883,113681.0
2020-02-26,14.404532432556152,19.717491149902344,35.58048629760742,113.99190521240234,7.5289082527160645,16.17122459411621,25.15840721130371,20.7478084564209,105718.0
2020-02-27,14.583035469055176,19.730194091796875,34.49921417236328,108.3224868774414,7.267506122589111,16.472414016723633,24.67021942138672,19.480697631835938,102984.0
2020-02-28,14.326164245605469,20.32076644897461,36.019752502441406,108.9045181274414,7.278995990753174,16.08360481262207,24.581453323364258,19.11740493774414,104172.0
2020-03-02,14.413239479064941,20.254051208496094,35.81700897216797,113.28052520751953,7.620828151702881,16.560033798217773,25.71871566772461,20.818696975708008,106625.0
2020-03-03,14.003984451293945,19.88556480407715,36.040016174316406,113.92723083496094,7.482946395874023,16.55455780029297,25.713163375854492,21.23072624206543,105537.0
2020-03-04,14.358814239501953,20.0761661529541,36.86449432373047,113.0649642944336,7.724238872528076,17.052888870239258,26.94473648071289,21.469970703125,107224.0
2020-03-05,13.36397647857666,19.3900203704834,35.006065368652344,103.01954650878906,7.2646355628967285,16.37384033203125,25.990549087524414,20.690210342407227,102233.0
2020-03-06,12.299470901489258,18.977066040039062,34.316768646240234,97.71658325195312,6.557991981506348,16.165748596191406,24.747888565063477,19.50285530090332,97997.0
2020-03-09,10.446931838989258,17.66193389892578,31.08646583557129,87.00289916992188,4.610414505004883,15.88098430633545,20.986604690551758,17.61104965209961,86067.0
2020-03-10,10.914965629577637,18.10031509399414,33.958580017089844,101.29499816894531,5.044166088104248,16.58741569519043,24.85883903503418,18.56802749633789,92214.0
2020-03-11,9.6676025390625,16.626361846923828,31.823076248168945,92.86631774902344,4.552964687347412,16.291702270507812,22.60095977783203,17.36737823486328,85171.0
2020-03-12,7.070563316345215,14.993590354919434,29.20099639892578,73.29283142089844,3.6193909645080566,15.316933631896973,19.610794067382812,14.62049388885498,72583.0
2020-03-13,9.042835235595703,16.651777267456055,31.613574981689453,90.53819274902344,4.423700332641602,15.793363571166992,23.799243927001953,15.298348426818848,82678.0
2020-03-16,7.6844482421875,15.120652198791504,24.936750411987305,73.44371795654297,3.7601451873779297,14.681695938110352,21.657867431640625,12.143869400024414,71168.0
2020-03-17,7.619140625,16.010101318359375,26.045047760009766,76.67723083496094,3.734292507171631,15.081459999084473,23.028120040893555,12.706536293029785,74617.0
2020-03-18,6.966073036193848,14.89828872680664,21.625362396240234,62.104896545410156,3.243088722229004,14.39693832397461,21.441509246826172,11.72740650177002,66895.0
2020-03-19,7.194647789001465,14.517097473144531,24.869171142578125,65.85575866699219,3.5073623657226562,14.216217041015625,20.193296432495117,12.728689193725586,68332.0
2020-03-20,6.598176956176758,14.008849143981934,23.300649642944336,66.07132720947266,3.4470393657684326,14.276461601257324,19.522035598754883,14.341373443603516,67069.0
2020-03-23,5.68388032913208,13.036802291870117,20.314424514770508,65.12284088134766,3.3034117221832275,13.43860149383545,18.91734504699707,15.609776496887207,63570.0
2020-03-24,7.096687316894531,14.294744491577148,22.339101791381836,79.07003784179688,3.8061046600341797,13.717887878417969,20.881202697753906,15.991147994995117,69729.0
2020-03-25,7.447165489196777,14.993590354919434,24.91903305053711,86.22686767578125,4.113465309143066,13.810982704162598,22.661985397338867,16.567649841308594,74956.0
2020-03-26,8.104589462280273,15.406540870666504,26.1988468170166,88.6412124633789,4.133573532104492,14.238120079040527,23.299957275390625,16.829286575317383,77710.0
2020-03-27,7.923907279968262,14.593335151672363,24.377317428588867,84.0711898803711,3.8204684257507324,13.947882652282715,22.245914459228516,15.680731773376465,73429.0
2020-03-30,7.854247570037842,15.317604064941406,24.16739845275879,89.6759262084961,3.8434484004974365,13.838364601135254,23.172365188598633,15.086491584777832,74640.0
2020-03-31,7.323083400726318,14.66957950592041,22.725074768066406,84.04962921142578,4.018672943115234,14.08479118347168,23.976768493652344,14.886930465698242,73020.0
2020-04-01,6.530692100524902,13.604723930358887,21.838008880615234,80.79457092285156,4.107721328735352,13.915027618408203,24.059980392456055,14.381388664245605,70967.0
2020-04-02,6.946481227874756,13.668289184570312,21.763526916503906,77.36705017089844,4.45529842376709,14.429790496826172,23.7326717376709,15.121963500976562,72253.0
2020-04-03,7.033557415008545,13.134284973144531,20.964487075805664,76.61255645751953,4.406464576721191,14.511935234069824,22.467815399169922,14.585380554199219,69538.0
2020-04-06,7.662679672241211,14.10059928894043,23.530881881713867,82.34664154052734,4.529984474182129,14.840503692626953,23.926836013793945,14.758328437805176,74073.0
2020-04-07,8.204727172851562,14.621895790100098,25.05446434020996,86.42086029052734,4.710953235626221,14.78574275970459,24.287431716918945,16.541034698486328,76358.0
2020-04-08,8.746774673461914,15.372066497802734,25.56232452392578,90.45196533203125,4.975225925445557,14.807649612426758,24.137645721435547,17.73394203186035,78625.0
2020-04-09,9.088547706604004,14.939767837524414,24.770061492919922,89.7837142944336,4.831600666046143,14.730981826782227,24.010051727294922,16.984498977661133,77682.0
2020-04-13,8.762012481689453,15.257623672485352,24.404403686523438,90.34419250488281,4.8631978034973145,14.78574275970459,24.725688934326172,17.410215377807617,78836.0
2020-04-14,8.807726860046387,15.44835376739502,24.417945861816406,92.47830200195312,4.805746555328369,15.05955696105957,24.70350456237793,17.250579833984375,79918.0
2020-04-15,8.703235626220703,14.876187324523926,24.208030700683594,94.52618408203125,4.705206871032715,15.01574420928955,23.96012306213379,16.85146141052246,78831.0
2020-04-16,8.624866485595703,14.50110149383545,24.140316009521484,98.23394012451172,4.515620708465576,14.791220664978027,23.72157859802246,16.855897903442383,77812.0
2020-04-17,8.881742477416992,14.76176643371582,25.393035888671875,96.12139129638672,4.633395195007324,14.66526985168457,24.409473419189453,17.055450439453125,78990.0
2020-04-20,8.674936294555664,14.39303207397461,26.40876007080078,104.50694274902344,4.58168888092041,14.70359992980957,23.555145263671875,17.339265823364258,78973.0
2020-04-22,9.184330940246582,14.221379280090332,27.715652465820312,108.96918487548828,4.8114914894104,15.163602828979492,23.799243927001953,18.146358489990234,80687.0
2020-04-23,8.838204383850098,14.017951965332031,26.713476181030273,106.64105987548828,4.8689422607421875,15.32241153717041,24.137645721435547,17.556562423706055,79673.0
2020-04-24,8.13071346282959,13.274134635925293,25.50815200805664,102.13571166992188,4.58168888092041,14.889789581298828,24.276336669921875,17.166322708129883,75331.0
2020-04-27,8.742420196533203,13.71279525756836,26.178531646728516,106.70574188232422,4.725315093994141,15.399084091186523,24.714597702026367,18.004453659057617,78239.0
2020-04-28,9.534811019897461,14.844405174255371,27.234874725341797,111.66377258300781,4.9551191329956055,15.497652053833008,24.747888565063477,18.439044952392578,81312.0
2020-04-29,9.521750450134277,15.041479110717773,27.471879959106445,109.12007904052734,5.22800874710083,15.169079780578613,25.92397689819336,18.359224319458008,83171.0
2020-04-30,9.101609230041504,14.475676536560059,26.00839614868164,107.13687896728516,5.184920787811279,15.05955696105957,24.886573791503906,17.711774826049805,80506.0
2020-05-04,8.970995903015137,13.925405502319336,25.20897674560547,110.88773345947266,4.992461204528809,15.004792213439941,24.370649337768555,17.667423248291016,78876.0
2020-05-05,8.988409996032715,14.440694808959961,24.626344680786133,108.21470642089844,5.153322696685791,15.14169692993164,24.2430477142334,17.299352645874023,79471.0
2020-05-06,8.598743438720703,14.148056030273438,24.138559341430664,118.88528442382812,4.963736534118652,15.11431884765625,24.592554092407227,17.219532012939453,79064.0
2020-05-07,8.1220064163208,13.639137268066406,22.56680679321289,122.42057800292969,5.009697437286377,14.799736022949219,25.546735763549805,17.334829330444336,78119.0
2020-05-08,8.14594841003418,14.198945999145508,22.96651840209961,119.72599029541016,5.3084397315979,14.9099760055542,27.100072860717773,16.957889556884766,80263.0
2020-05-11,8.07193660736084,14.237114906311035,22.15355110168457,118.45414733886719,5.2136454582214355,14.661937713623047,26.478736877441406,17.219532012939453,79065.0
2020-05-12,7.943499565124512,13.747281074523926,22.410991668701172,118.13079833984375,5.21077299118042,14.524131774902344,26.32895278930664,16.629732131958008,77872.0
2020-05-13,8.174250602722168,13.740920066833496,21.530263900756836,118.77749633789062,5.052785873413086,14.623353958129883,26.928098678588867,16.85146141052246,77772.0
2020-05-14,8.298334121704102,14.34526538848877,22.560035705566406,119.63976287841797,4.998206615447998,14.882412910461426,26.678455352783203,16.563209533691406,79011.0
2020-05-15,8.139419555664062,13.760001182556152,22.641328811645508,118.8421630859375,4.926392555236816,14.827296257019043,26.656267166137695,16.146358489990234,77557.0
2020-05-18,8.866501808166504,14.421609878540039,24.524717330932617,120.1786880493164,5.325674533843994,15.328888893127441,28.437042236328125,16.239482879638672,81194.0
2020-05-19,9.034124374389648,13.798178672790527,24.9244327545166,126.27922821044922,5.365890026092529,15.345425605773926,29.013992309570312,16.372522354125977,80742.0
2020-05-20,9.354127883911133,13.740920066833496,25.93387794494629,122.65769958496094,5.543987274169922,15.318117141723633,29.124950408935547,16.691816329956055,81319.0
2020-05-21,10.229242324829102,14.529747009277344,27.62079429626465,125.65409851074219,5.51239013671875,15.787439346313477,28.364925384521484,16.603120803833008,83027.0
2020-05-22,10.028968811035156,14.606095314025879,25.317373275756836,124.27444458007812,5.3630170822143555,15.793096542358398,27.88783073425293,16.514427185058594,82173.0
2020-05-25,10.87142562866211,15.24224853515625,27.34980583190918,130.2025604248047,5.5956926345825195,16.126710891723633,27.793519973754883,16.869197845458984,85663.0
2020-05-26,10.712510108947754,14.63789176940918,25.845806121826172,138.9976806640625,5.650271892547607,15.996658325195312,27.29423713684082,17.924636840820312,85469.0
2020-05-27,11.078232765197754,15.095928192138672,26.956867218017578,145.20602416992188,5.724956512451172,16.047550201416016,28.093097686767578,17.995582580566406,87946.0
2020-05-28,10.795234680175781,14.828742027282715,26.441986083984375,140.65753173828125,5.678996562957764,16.115400314331055,27.7879695892334,18.03992462158203,86949.0
2020-05-29,10.631967544555664,14.656984329223633,26.116790771484375,138.7174530029297,5.842730522155762,16.256765365600586,29.402332305908203,18.549907684326172,87403.0
2020-06-01,10.914965629577637,15.061206817626953,27.76984214782715,137.31626892089844,5.839859485626221,16.381166458129883,29.63532829284668,18.69625473022461,88620.0
2020-06-02,12.040420532226562,16.07335090637207,28.54216766357422,133.22047424316406,6.147220611572266,16.39812469482422,29.63532829284668,18.811548233032227,91046.0
2020-06-03,12.952539443969727,16.499841690063477,29.930999755859375,134.4707794189453,6.167327404022217,16.234148025512695,29.768470764160156,18.891366958618164,93002.0
2020-06-04,13.11580753326416,16.97727394104004,30.188432693481445,130.3965606689453,6.155837059020996,15.979695320129395,30.877988815307617,19.423526763916016,93829.0
2020-06-05,13.113631248474121,17.35285186767578,31.15045738220215,128.1546630859375,6.348297119140625,16.358549118041992,30.295490264892578,19.65856170654297,94637.0
2020-06-08,14.371878623962402,18.053075790405273,31.306278228759766,134.4707794189453,6.471816539764404,16.364200592041016,30.389806747436523,20.310440063476562,97645.0
2020-06-09,14.27609634399414,17.696596145629883,31.042062759399414,134.4707794189453,6.239140033721924,16.290691375732422,30.506305694580078,20.31488037109375,96747.0
2020-06-10,13.792824745178223,16.92634391784668,29.741302490234375,139.25636291503906,6.147220611572266,16.426401138305664,30.068035125732422,19.951242446899414,94686.0
2020-06-12,13.716630935668945,16.588960647583008,29.118022918701172,137.8551788330078,5.917418003082275,16.109745025634766,29.62422752380371,19.62308120727539,92795.0
2020-06-15,13.237715721130371,16.200660705566406,28.54216766357422,141.95095825195312,5.946142673492432,16.05320167541504,29.890512466430664,19.631946563720703,92376.0
2020-06-16,13.6926851272583,16.66535186767578,28.291500091552734,142.27430725097656,6.138601779937744,16.024927139282227,30.728208541870117,19.8492431640625,93531.0
2020-06-17,13.886429786682129,16.875425338745117,29.402565002441406,144.8395538330078,6.15871000289917,16.38681983947754,31.177566528320312,20.470083236694336,95547.0
2020-06-18,15.0750150680542,17.537439346313477,29.158674240112305,150.25030517578125,6.204669952392578,16.324621200561523,31.160917282104492,20.456785202026367,96125.0
2020-06-19,15.673662185668945,17.88119888305664,29.748079299926758,153.91494750976562,6.167327404022217,16.381166458129883,30.606157302856445,20.492263793945312,96572.0
2020-06-22,16.542245864868164,17.32738494873047,29.090925216674805,152.8370819091797,6.0179572105407715,16.307655334472656,30.511852264404297,20.221742630004883,95336.0
2020-06-23,17.079938888549805,17.098217010498047,28.366024017333984,151.43592834472656,6.219031810760498,16.138019561767578,30.83916473388672,20.45234489440918,95975.0
2020-06-24,16.696807861328125,16.448909759521484,27.857465744018555,150.4658660888672,6.032318592071533,15.94011402130127,30.728208541870117,20.42130470275879,94377.0
2020-06-25,16.74034309387207,16.64626693725586,27.69459342956543,150.22872924804688,6.167327404022217,16.00231170654297,31.06661033630371,21.827077865600586,95983.0
2020-06-26,15.819517135620117,16.36617088317871,27.552078247070312,149.49581909179688,5.986356258392334,15.843982696533203,30.85580062866211,22.172971725463867,93834.0
2020-06-29,16.479116439819336,16.8563175201416,27.95925521850586,151.78082275390625,6.22190523147583,16.211528778076172,30.861351013183594,22.15443229675293,95735.0
2020-06-30,16.805646896362305,16.200660705566406,28.366426467895508,154.453857421875,6.1903076171875,16.098440170288086,31.02223014831543,22.46065330505371,95056.0
2020-07-01,16.631498336791992,16.624223709106445,28.115341186523438,155.85504150390625,6.236268520355225,16.115400314331055,30.25665855407715,23.33937644958496,96203.0
2020-07-02,17.197486877441406,16.910844802856445,28.135696411132812,151.11257934570312,6.3368072509765625,16.064510345458984,30.783679962158203,23.774303436279297,96235.0
2020-07-03,17.30851173400879,16.879009246826172,27.82352638244629,155.2083282470703,6.313825607299805,16.058855056762695,30.656085968017578,23.96514129638672,96765.0
2020-07-06,17.415180206298828,17.662439346313477,28.85503387451172,155.18679809570312,6.46606969833374,16.104089736938477,31.38282585144043,23.610095977783203,98937.0
2020-07-07,17.62198829650879,16.79619598388672,29.00432777404785,161.07174682617188,6.385639667510986,16.092784881591797,31.271869659423828,23.92519187927246,97761.0
2020-07-08,18.503629684448242,17.159259796142578,29.58795166015625,165.33999633789062,6.506285667419434,16.228490829467773,31.798892974853516,24.0982723236084,99770.0
2020-07-09,18.037771224975586,17.165624618530273,29.934045791625977,171.16030883789062,6.359786510467529,16.1436767578125,31.299610137939453,24.169286727905273,99160.0
2020-07-10,18.59070587158203,17.324865341186523,30.137638092041016,172.8417205810547,6.46606969833374,16.109745025634766,31.6047306060791,24.275800704956055,100032.0
2020-07-13,18.494924545288086,17.070087432861328,29.024688720703125,173.53155517578125,6.365532398223877,16.087133407592773,31.98197364807129,24.38231086730957,98697.0
2020-07-14,18.15532684326172,17.35671615600586,28.44108009338379,173.53155517578125,6.578098773956299,16.041894912719727,34.22875213623047,23.960697174072266,100440.0
2020-07-15,18.281587600708008,17.477733612060547,28.217132568359375,175.68722534179688,6.7044901847839355,16.019275665283203,34.27867126464844,24.120464324951172,101791.0
2020-07-16,18.727853775024414,17.184734344482422,28.189985275268555,172.8417205810547,6.526391983032227,15.900530815124512,33.352230072021484,24.209226608276367,100553.0
2020-07-17,19.380918502807617,17.33760643005371,28.671812057495117,176.76504516601562,6.532139301300049,15.968381881713867,33.862606048583984,25.780269622802734,102888.0
2020-07-20,20.136301040649414,17.38856315612793,29.011127471923828,187.5434112548828,6.532139301300049,16.01361656188965,33.729461669921875,26.698944091796875,104426.0
2020-07-21,19.439697265625,17.694297790527344,28.70573616027832,181.72311401367188,6.713109493255615,15.979695320129395,33.119224548339844,26.574678421020508,104310.0
2020-07-22,19.417926788330078,17.242063522338867,28.963611602783203,182.4775848388672,6.621187210083008,16.024927139282227,32.864036560058594,30.267074584960938,104290.0
2020-07-23,19.152647018432617,16.879009246826172,27.87103271484375,173.31597900390625,6.483434677124023,15.928803443908691,32.647682189941406,29.72564697265625,102293.0
2020-07-24,18.933513641357422,16.859895706176758,27.95925521850586,171.7423553466797,6.529397487640381,16.070165634155273,32.50898742675781,29.605823516845703,102382.0
2020-07-27,19.220584869384766,17.707027435302734,27.144908905029297,171.05252075195312,6.6644086837768555,16.19456672668457,34.045677185058594,31.102846145629883,104477.0
2020-07-28,18.571935653686523,17.605119705200195,27.246702194213867,173.31597900390625,6.549505233764648,16.43770980834961,33.47426986694336,29.875627517700195,104109.0
2020-07-29,19.24688148498535,18.019136428833008,28.298572540283203,172.90638732910156,6.655791759490967,16.364200592041016,34.92219924926758,29.782257080078125,105605.0
2020-07-30,19.034313201904297,17.713397979736328,28.088193893432617,179.54586791992188,6.55525016784668,16.511219024658203,33.990196228027344,30.23579978942871,105009.0
2020-07-31,18.93789291381836,17.127412796020508,27.9117488861084,174.18116760253906,6.37714958190918,16.41509437561035,33.67953109741211,29.946775436401367,102912.0
2020-08-03,19.667625427246094,17.385509490966797,27.701374053955078,178.1952362060547,6.2622456550598145,16.200218200683594,33.42988967895508,29.59995460510254,102830.0
2020-08-04,19.108823776245117,16.372209548950195,26.792022705078125,178.04417419433594,6.256500720977783,16.183256149291992,33.67398452758789,29.697769165039062,101216.0
2020-08-05,19.327960968017578,16.359460830688477,27.6470890045166,179.1232452392578,6.658663749694824,16.070165634155273,34.500579833984375,30.32472038269043,102802.0
2020-08-06,19.64352035522461,16.588890075683594,29.078977584838867,185.40333557128906,6.670154094696045,16.335927963256836,34.30086135864258,31.04948616027832,104126.0
2020-08-07,19.314809799194336,16.23837661743164,29.330080032348633,184.8422393798828,6.546633243560791,16.262422561645508,33.53529357910156,30.435884475708008,102776.0
2020-08-10,19.384937286376953,16.448688507080078,28.94325828552246,176.81407165527344,6.73622465133667,16.358549118041992,34.50613021850586,30.675989151000977,103444.0
2020-08-11,19.13292694091797,16.25749969482422,28.834674835205078,174.78541564941406,6.629937171936035,16.200218200683594,33.44099044799805,29.955665588378906,102174.0
2020-08-12,18.775732040405273,16.07267951965332,28.40035629272461,172.77838134765625,6.744841575622559,16.019275665283203,34.1177978515625,30.23579978942871,102118.0
2020-08-13,18.727521896362305,15.613822937011719,27.579225540161133,173.6200408935547,6.560995101928711,16.324621200561523,33.479820251464844,30.635967254638672,100461.0
2020-08-14,18.100791931152344,15.76040267944336,28.23749542236328,176.44717407226562,6.512161731719971,16.596038818359375,34.03458023071289,30.756023406982422,101353.0
2020-08-17,17.311887741088867,15.38439655303955,27.53851318359375,176.20977783203125,6.492053031921387,16.539491653442383,34.522769927978516,30.222454071044922,99595.0
2020-08-18,18.7187557220459,15.482057571411133,28.033905029296875,193.1509552001953,6.6127028465271,16.481773376464844,34.98322296142578,30.102399826049805,102065.0
2020-08-19,18.381284713745117,15.405412673950195,26.982038497924805,193.5825958251953,6.575359344482422,16.55738067626953,34.61153030395508,29.29314422607422,100854.0
2020-08-20,18.219120025634766,15.405412673950195,27.904966354370117,188.5110321044922,6.529397487640381,16.66206169128418,34.92219924926758,29.888973236083984,101468.0
2020-08-21,18.107362747192383,15.379866600036621,28.481796264648438,188.5110321044922,6.480562686920166,16.470144271850586,34.50613021850586,30.057939529418945,101521.0
2020-08-24,18.3111572265625,15.635345458984375,28.495370864868164,187.92832946777344,6.598340034484863,16.429431915283203,34.9277458190918,29.55548667907715,102298.0
2020-08-25,17.756738662719727,15.52037525177002,29.716890335083008,189.91378784179688,6.569612503051758,16.499225616455078,34.18436813354492,30.364742279052734,102118.0
2020-08-26,17.673471450805664,15.194653511047363,29.18077850341797,194.55372619628906,6.382894515991211,16.435245513916016,34.2564811706543,29.53769874572754,100627.0
2020-08-27,18.140230178833008,15.443726539611816,28.97040557861328,198.5030975341797,6.362786293029785,16.429431915283203,33.723915100097656,29.475448608398438,100624.0
2020-08-28,18.144615173339844,15.603418350219727,29.669376373291016,204.11416625976562,6.474817276000977,16.51667022705078,33.89589309692383,29.875627517700195,102143.0
2020-08-31,17.73702049255371,15.041353225708008,29.49973487854004,201.17913818359375,6.288098335266113,16.441064834594727,33.108131408691406,28.732894897460938,99369.0
2020-09-01,18.376903533935547,15.555830955505371,30.856969833374023,205.7327423095703,6.569612503051758,16.603906631469727,34.26203536987305,29.760025024414062,102168.0
2020-09-02,18.210357666015625,15.523881912231445,30.931625366210938,201.8049774169922,6.549505233764648,16.62135124206543,34.01793670654297,29.706663131713867,101911.0
2020-09-03,17.853164672851562,15.900951385498047,31.006267547607422,190.9928436279297,6.57248592376709,16.4759578704834,32.908416748046875,28.648414611816406,100721.0
2020-09-04,17.56389808654785,15.9520845413208,31.42023277282715,191.57554626464844,6.583975315093994,16.4934139251709,33.5574836730957,28.675090789794922,101242.0
2020-09-08,17.09932518005371,15.594178199768066,31.332014083862305,189.24478149414062,6.394385814666748,16.726037979125977,32.88067626953125,28.012571334838867,100050.0
2020-09-09,17.89698600769043,15.613363265991211,31.291296005249023,196.81976318359375,6.529397487640381,17.005191802978516,33.285648345947266,28.870738983154297,101292.0
2020-09-10,17.34037971496582,15.28101921081543,29.906911849975586,190.4533233642578,6.354168891906738,16.696958541870117,32.470157623291016,27.754676818847656,98835.0
2020-09-11,17.11685562133789,15.102066993713379,29.248640060424805,188.9857940673828,6.285226345062256,16.50503921508789,34.36743927001953,27.60794448852539,98363.0
2020-09-14,17.85535430908203,15.370490074157715,30.52444076538086,194.87744140625,6.227776527404785,16.63298225402832,34.345245361328125,28.159303665161133,100275.0
2020-09-15,17.50692367553711,15.165975570678711,30.035846710205078,193.3236083984375,6.224903106689453,16.609718322753906,34.728031158447266,28.492788314819336,100298.0
2020-09-16,17.531030654907227,15.121238708496094,30.375152587890625,192.43878173828125,6.242136478424072,16.696958541870117,33.82377243041992,27.98588752746582,99676.0
2020-09-17,17.46967124938965,15.140417098999023,30.164783477783203,187.97149658203125,6.362786293029785,16.64461898803711,34.43955612182617,27.93253517150879,100098.0
2020-09-18,16.66543960571289,14.763340950012207,28.665023803710938,188.10098266601562,6.219157695770264,16.446880340576172,34.20655059814453,27.563480377197266,98290.0
2020-09-21,15.911602973937988,14.635530471801758,28.12890625,191.4244842529297,6.0037126541137695,16.4759578704834,33.285648345947266,28.190425872802734,96991.0
2020-09-22,16.040889739990234,14.763340950012207,28.47500991821289,193.12937927246094,5.974987030029297,16.4759578704834,33.41136932373047,28.732894897460938,97294.0
